course_code,last_period_gathered,last_period_failed,relevant_periods,last_scrape_during_grace_period,created_at,updated_at
EN.530.344,SU25,false,"[""EN.530.344.04.SP17"",""EN.530.344.03.SP17"",""EN.530.344.02.SP17"",""EN.530.344.01.SP17"",""EN.530.344.03.SP18"",""EN.530.344.02.SP18"",""EN.530.344.01.SP18"",""EN.530.344.03.SP19"",""EN.530.344.02.SP19"",""EN.530.344.01.SP19"",""EN.530.344.01.SP20"",""EN.530.344.01.SP21"",""EN.530.344.01.SP22"",""EN.530.344.01.SP23"",""EN.530.344.03.SP24"",""EN.530.344.01.SP24"",""EN.530.344.02.SP24"",""EN.530.344.02.SP25"",""EN.530.344.01.SP25"",""EN.530.344.03.SP25""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.352,SU25,false,"[""EN.530.352.01.FA15"",""EN.530.352.01.FA16"",""EN.530.352.01.FA17"",""EN.530.352.01.FA18"",""EN.530.352.01.FA19"",""EN.530.352.01.FA20"",""EN.530.352.01.FA21"",""EN.530.352.01.FA22"",""EN.530.352.01.FA23"",""EN.530.352.01.FA24""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.354,SU25,false,"[""EN.530.354.01.FA15"",""EN.530.354.01.SP16"",""EN.530.354.01.FA16"",""EN.530.354.01.SP17""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.366,SU25,false,"[""EN.530.366.01.SP17""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.371,SU25,false,"[""EN.530.371.01.FA15""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.375,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.381,SU25,false,"[""EN.530.381.01.SP16"",""EN.530.381.01.SP17"",""EN.530.381.01.SP18"",""EN.530.381.01.SP19"",""EN.530.381.01.SP20"",""EN.530.381.01.SP21"",""EN.530.381.01.SP22""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.389,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.390,SU25,false,"[""EN.530.390.13.IN16""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.391,SU25,false,"[""EN.530.391.13.IN17""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.403,SU25,false,"[""EN.530.403.16.FA15"",""EN.530.403.10.FA15"",""EN.530.403.13.FA15"",""EN.530.403.09.FA15"",""EN.530.403.12.FA15"",""EN.530.403.08.FA15"",""EN.530.403.11.FA15"",""EN.530.403.07.FA15"",""EN.530.403.06.FA15"",""EN.530.403.02.FA15"",""EN.530.403.05.FA15"",""EN.530.403.01.FA15"",""EN.530.403.01.FA16"",""EN.530.403.02.FA17"",""EN.530.403.12.FA17"",""EN.530.403.11.FA17"",""EN.530.403.10.FA17"",""EN.530.403.09.FA17"",""EN.530.403.08.FA17"",""EN.530.403.06.FA17"",""EN.530.403.05.FA17"",""EN.530.403.01.FA18"",""EN.530.403.06.FA19"",""EN.530.403.05.FA19"",""EN.530.403.10.FA19"",""EN.530.403.02.FA19"",""EN.530.403.08.FA19"",""EN.530.403.01.FA19"",""EN.530.403.01.FA20"",""EN.530.403.09.FA21"",""EN.530.403.01.FA21"",""EN.530.403.08.FA21"",""EN.530.403.06.FA21"",""EN.530.403.05.FA21"",""EN.530.403.10.FA21"",""EN.530.403.01.FA22"",""EN.530.403.01.FA23"",""EN.530.403.01.FA24""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.404,SU25,false,"[""EN.530.404.01.SP16"",""EN.530.404.01.SP17"",""EN.530.404.03.SP18"",""EN.530.404.12.SP18"",""EN.530.404.02.SP18"",""EN.530.404.10.SP18"",""EN.530.404.01.SP18"",""EN.530.404.09.SP18"",""EN.530.404.07.SP18"",""EN.530.404.06.SP18"",""EN.530.404.05.SP18"",""EN.530.404.04.SP18"",""EN.530.404.02.SP19"",""EN.530.404.01.SP20"",""EN.530.404.02.SP20"",""EN.530.404.03.SP20"",""EN.530.404.05.SP20"",""EN.530.404.06.SP20"",""EN.530.404.01.SP21"",""EN.530.404.01.SP22"",""EN.530.404.01.SP23"",""EN.530.404.01.SP24"",""EN.530.404.01.SP25""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.405,SU25,false,"[""EN.530.405.01.FA16"",""EN.530.405.01.SP21""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.409,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.410,SU25,false,"[""EN.530.410.01.SP16"",""EN.530.410.01.FA17"",""EN.530.410.01.SP20"",""EN.530.410.01.SP21"",""EN.530.410.01.SP22"",""EN.530.410.01.SP23"",""EN.530.410.01.SP24"",""EN.530.410.01.SP25""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.411,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.414,SU25,false,"[""EN.530.414.01.FA15"",""EN.530.414.04.FA15"",""EN.530.414.03.FA15"",""EN.530.414.02.FA15"",""EN.530.414.02.FA16"",""EN.530.414.01.FA16"",""EN.530.414.04.FA16"",""EN.530.414.03.FA16"",""EN.530.414.03.FA17"",""EN.530.414.02.FA17"",""EN.530.414.01.FA17"",""EN.530.414.03.FA18"",""EN.530.414.02.FA18"",""EN.530.414.01.FA18"",""EN.530.414.02.FA19"",""EN.530.414.01.FA19"",""EN.530.414.01.FA20"",""EN.530.414.02.FA20"",""EN.530.414.02.FA21"",""EN.530.414.01.FA21"",""EN.530.414.02.FA22"",""EN.530.414.01.FA22"",""EN.530.414.01.FA23"",""EN.530.414.02.FA23"",""EN.530.414.01.FA24"",""EN.530.414.02.FA24""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.416,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.417,SU25,false,"[""EN.530.417.01.SP16"",""EN.530.417.01.SP17"",""EN.530.417.01.SP18""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.418,SU25,false,"[""EN.530.418.01.FA15"",""EN.530.418.01.FA17"",""EN.530.418.01.FA19"",""EN.530.418.01.FA21"",""EN.530.418.01.FA23""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.420,SU25,false,"[""EN.530.420.03.FA15"",""EN.530.420.08.FA15"",""EN.530.420.07.FA15"",""EN.530.420.06.FA15"",""EN.530.420.04.FA15"",""EN.530.420.05.FA15"",""EN.530.420.01.FA15"",""EN.530.420.02.FA15"",""EN.530.420.02.FA16"",""EN.530.420.01.FA16"",""EN.530.420.08.FA16"",""EN.530.420.07.FA16"",""EN.530.420.06.FA16"",""EN.530.420.05.FA16"",""EN.530.420.04.FA16"",""EN.530.420.03.FA16"",""EN.530.420.04.FA17"",""EN.530.420.03.FA17"",""EN.530.420.02.FA17"",""EN.530.420.01.FA17"",""EN.530.420.08.FA17"",""EN.530.420.07.FA17"",""EN.530.420.06.FA17"",""EN.530.420.05.FA17"",""EN.530.420.01.FA18"",""EN.530.420.04.FA18"",""EN.530.420.03.FA18"",""EN.530.420.02.FA18"",""EN.530.420.01.FA19"",""EN.530.420.05.FA20"",""EN.530.420.01.FA20"",""EN.530.420.05.FA21"",""EN.530.420.01.FA21"",""EN.530.420.07.FA22"",""EN.530.420.03.FA22"",""EN.530.420.06.FA22"",""EN.530.420.05.FA22"",""EN.530.420.01.FA22"",""EN.530.420.08.FA22"",""EN.530.420.04.FA22"",""EN.530.420.02.FA22"",""EN.530.420.05.FA23"",""EN.530.420.01.FA23"",""EN.530.420.05.FA24"",""EN.530.420.01.FA24""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.421,SU25,false,"[""EN.530.421.02.SP16"",""EN.530.421.03.SP16"",""EN.530.421.01.SP16"",""EN.530.421.02.SP17"",""EN.530.421.01.SP17"",""EN.530.421.03.SP17"",""EN.530.421.03.SP18"",""EN.530.421.02.SP18"",""EN.530.421.01.SP18"",""EN.530.421.01.SP19"",""EN.530.421.02.SP20"",""EN.530.421.01.SP20"",""EN.530.421.03.SP20"",""EN.530.421.03.SP21"",""EN.530.421.01.SP21"",""EN.530.421.02.SP21"",""EN.530.421.03.SP22"",""EN.530.421.01.SP22"",""EN.530.421.02.SP22"",""EN.530.421.01.SP23"",""EN.530.421.02.SP24"",""EN.530.421.01.SP24"",""EN.530.421.03.SP24"",""EN.530.421.03.SP25"",""EN.530.421.01.SP25"",""EN.530.421.02.SP25""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.423,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.424,SU25,false,"[""EN.530.424.01.FA16"",""EN.530.424.01.FA17"",""EN.530.424.01.FA18"",""EN.530.424.01.FA19"",""EN.530.424.01.FA20"",""EN.530.424.01.FA21"",""EN.530.424.01.FA22""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.425,SU25,false,"[""EN.530.425.01.FA15"",""EN.530.425.01.SP18"",""EN.530.425.01.FA19"",""EN.530.425.01.SP21"",""EN.530.425.01.SP23"",""EN.530.425.01.SP25""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.426,SU25,false,"[""EN.530.426.01.FA15"",""EN.530.426.01.SP18"",""EN.530.426.01.SP20""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.427,SU25,false,"[""EN.530.427.01.SP18"",""EN.530.427.01.SP19"",""EN.530.427.01.SP21"",""EN.530.427.01.FA22""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.429,SU25,false,"[""EN.530.429.01.FA23""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.430,SU25,false,"[""EN.530.430.01.FA15"",""EN.530.430.01.FA16"",""EN.530.430.01.FA17"",""EN.530.430.01.FA18"",""EN.530.430.01.FA19"",""EN.530.430.01.FA20"",""EN.530.430.01.FA21"",""EN.530.430.01.FA22"",""EN.530.430.01.FA23"",""EN.530.430.01.FA24""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.431,SU25,false,"[""EN.530.431.01.SP24"",""EN.530.431.01.SP25""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.432,SU25,false,"[""EN.530.432.01.SP16"",""EN.530.432.01.SP18"",""EN.530.432.01.SP20"",""EN.530.432.01.SP22"",""EN.530.432.01.SP24""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.435,SU25,false,"[""EN.530.435.01.SP17""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.436,SU25,false,"[""EN.530.436.01.FA16"",""EN.530.436.01.FA19"",""EN.530.436.01.FA20"",""EN.530.436.01.FA22"",""EN.530.436.01.FA23""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.437,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.438,SU25,false,"[""EN.530.438.01.SP21"",""EN.530.438.01.SP25""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.439,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.440,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.441,SU25,false,"[""EN.530.441.01.SP16"",""EN.530.441.01.SP17"",""EN.530.441.01.SP18"",""EN.530.441.01.SP19"",""EN.530.441.01.SP20"",""EN.530.441.01.SP21"",""EN.530.441.01.SP22""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.443,SU25,false,"[""EN.530.443.01.FA18""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.444,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.445,SU25,false,"[""EN.530.445.01.FA15"",""EN.530.445.01.FA17"",""EN.530.445.01.FA19"",""EN.530.445.01.FA21""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.446,SU25,false,"[""EN.530.446.01.FA16"",""EN.530.446.02.FA18""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.448,SU25,false,"[""EN.530.448.01.SP16"",""EN.530.448.01.FA17"",""EN.530.448.01.FA19""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.451,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.452,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.454,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.455,SU25,false,"[""EN.530.455.01.FA17"",""EN.530.455.01.SP19"",""EN.530.455.01.FA22"",""EN.530.455.01.FA24""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.457,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.461,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.464,SU25,false,"[""EN.530.464.01.SP16"",""EN.530.464.01.SP17"",""EN.530.464.01.SP18"",""EN.530.464.01.SP20"",""EN.530.464.01.SP21""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.465,SU25,false,"[""EN.530.465.01.FA23""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.467,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.468,SU25,false,"[""EN.530.468.01.FA20"",""EN.530.468.01.FA21""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.469,SU25,false,"[""EN.530.469.01.SP20"",""EN.530.469.01.SP21"",""EN.530.469.01.FA22""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.470,SU25,false,"[""EN.530.470.01.SP17"",""EN.530.470.01.SP19"",""EN.530.470.01.SP23""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.473,SU25,false,"[""EN.530.473.01.FA15"",""EN.530.473.01.FA16"",""EN.530.473.01.FA17"",""EN.530.473.01.FA19""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.474,SU25,false,"[""EN.530.474.01.FA18"",""EN.530.474.02.FA18"",""EN.530.474.01.FA20"",""EN.530.474.01.FA22""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.475,SU25,false,"[""EN.530.475.01.FA17"",""EN.530.475.01.SP19"",""EN.530.475.01.FA19""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.476,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.479,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.480,SU25,false,"[""EN.530.480.01.SP17"",""EN.530.480.01.SP18"",""EN.530.480.01.SP19"",""EN.530.480.01.SP20"",""EN.530.480.01.SP21"",""EN.530.480.01.SP22"",""EN.530.480.01.SP23"",""EN.530.480.01.SP24""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.482,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.483,SU25,false,"[""EN.530.483.01.FA18"",""EN.530.483.01.FA20"",""EN.530.483.01.FA22""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.484,SU25,false,[],,2025-11-07 02:04:36.160273+00,2025-11-07 02:04:38.781925+00
EN.530.485,SU25,false,"[""EN.530.485.01.FA15""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.486,SU25,false,"[""EN.530.486.01.SP16"",""EN.530.486.01.SP17""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.489,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.490,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.491,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.493,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.494,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.495,SU25,false,"[""EN.530.495.04.FA17"",""EN.530.495.04.FA18"",""EN.530.495.01.FA19""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.497,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.501,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.511,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.525,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.526,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.527,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.566,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.597,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.599,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.600,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.602,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.603,SU25,false,"[""EN.530.603.01.FA15"",""EN.530.603.01.FA17"",""EN.530.603.01.FA18"",""EN.530.603.01.FA19"",""EN.530.603.01.FA20"",""EN.530.603.01.FA21"",""EN.530.603.01.FA22""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.604,SU25,false,"[""EN.530.604.01.SP22"",""EN.530.604.01.SP24""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.605,SU25,false,"[""EN.530.605.01.FA15"",""EN.530.605.01.FA16"",""EN.530.605.01.FA17"",""EN.530.605.01.FA18"",""EN.530.605.01.FA19"",""EN.530.605.01.FA20"",""EN.530.605.01.FA21"",""EN.530.605.01.FA22"",""EN.530.605.01.FA23"",""EN.530.605.01.FA24""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.606,SU25,false,"[""EN.530.606.01.SP16"",""EN.530.606.01.SP17"",""EN.530.606.01.SP18"",""EN.530.606.01.SP19"",""EN.530.606.01.SP20"",""EN.530.606.01.SP21"",""EN.530.606.01.SP22"",""EN.530.606.01.SP23"",""EN.530.606.01.SP24"",""EN.530.606.01.SP25""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.607,SU25,false,"[""EN.530.607.01.FA21"",""EN.530.607.01.SP24"",""EN.530.607.01.SP25""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.608,SU25,false,"[""EN.530.608.01.SP19""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.609,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.610,SU25,false,"[""EN.530.610.01.FA15"",""EN.530.610.01.FA18"",""EN.530.610.01.FA19"",""EN.530.610.01.FA21"",""EN.530.610.01.FA24""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.611,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.612,SU25,false,"[""EN.530.612.01.SP17"",""EN.530.612.01.SP20""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.613,SU25,false,"[""EN.530.613.01.FA18"",""EN.530.613.01.FA20""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.614,SU25,false,"[""EN.530.614.01.SP19"",""EN.530.614.01.SP21""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.616,SU25,false,"[""EN.530.616.01.SP19"",""EN.530.616.01.SP20"",""EN.530.616.01.FA20"",""EN.530.616.01.FA21"",""EN.530.616.01.FA22"",""EN.530.616.01.FA23"",""EN.530.616.01.FA24""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.618,SU25,false,"[""EN.530.618.01.SP16"",""EN.530.618.01.SP17"",""EN.530.618.01.SP18"",""EN.530.618.01.SP19"",""EN.530.618.01.SP20"",""EN.530.618.01.SP21"",""EN.530.618.01.SP23"",""EN.530.618.01.SP24""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.619,SU25,false,"[""EN.530.619.01.FA17"",""EN.530.619.01.FA19"",""EN.530.619.01.FA21"",""EN.530.619.01.FA23""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.620,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.621,SU25,false,"[""EN.530.621.01.FA15"",""EN.530.621.01.FA16"",""EN.530.621.01.FA17"",""EN.530.621.01.FA18"",""EN.530.621.01.FA19"",""EN.530.621.01.FA20"",""EN.530.621.01.FA21"",""EN.530.621.01.FA22"",""EN.530.621.01.FA23"",""EN.530.621.01.FA24""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.622,SU25,false,"[""EN.530.622.01.SP16"",""EN.530.622.01.SP17"",""EN.530.622.01.SP18"",""EN.530.622.01.SP19"",""EN.530.622.01.SP20"",""EN.530.622.01.SP21"",""EN.530.622.01.SP22"",""EN.530.622.01.SP23"",""EN.530.622.01.SP24"",""EN.530.622.01.SP25""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.623,FA25,false,"[""EN.530.623.01.SP23"",""EN.530.623.01.SP24""]",2026-01-06,2025-09-23 21:57:09.46272+00,2026-01-06 03:03:35.926743+00
EN.530.624,SU25,false,"[""EN.530.624.01.FA15"",""EN.530.624.01.FA16"",""EN.530.624.01.FA17"",""EN.530.624.01.FA19"",""EN.530.624.01.FA23"",""EN.530.624.01.FA24""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.625,SU25,false,"[""EN.530.625.01.FA15"",""EN.530.625.01.FA17"",""EN.530.625.01.FA19"",""EN.530.625.01.FA21"",""EN.530.625.01.SP23"",""EN.530.625.01.FA24""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.626,SU25,false,"[""EN.530.626.01.SP16""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.627,SU25,false,"[""EN.530.627.01.SP25""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.628,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.629,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.630,SU25,false,"[""EN.530.630.01.FA15""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.631,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.632,SU25,false,"[""EN.530.632.01.SP16"",""EN.530.632.01.FA17"",""EN.530.632.01.SP19"",""EN.530.632.01.SP20"",""EN.530.632.01.SP21"",""EN.530.632.01.SP22"",""EN.530.632.01.SP23"",""EN.530.632.01.SP24""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.633,SU25,false,"[""EN.530.633.01.FA15"",""EN.530.633.01.FA16"",""EN.530.633.01.FA17""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.635,SU25,false,"[""EN.530.635.01.SP17"",""EN.530.635.01.SP24""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.636,SU25,false,"[""EN.530.636.01.FA16""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.637,SU25,false,"[""EN.530.637.01.FA15""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.638,SU25,false,"[""EN.530.638.01.SP23"",""EN.530.638.01.SP25""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.639,SU25,false,[],,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.641,SU25,false,"[""EN.530.641.01.FA19"",""EN.530.641.01.FA20"",""EN.530.641.01.FA21"",""EN.530.641.01.FA22"",""EN.530.641.01.FA23"",""EN.530.641.01.FA24""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.642,SU25,false,"[""EN.530.642.01.FA15"",""EN.530.642.01.SP19"",""EN.530.642.01.FA20"",""EN.530.642.01.FA22""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.643,SU25,false,"[""EN.530.643.01.FA17"",""EN.530.643.01.FA19"",""EN.530.643.01.FA20"",""EN.530.643.01.FA24""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.645,SU25,false,"[""EN.530.645.01.FA16"",""EN.530.645.01.FA18"",""EN.530.645.01.SP19"",""EN.530.645.01.SP21"",""EN.530.645.01.SP23""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
EN.530.646,SU25,false,"[""EN.530.646.01.FA15"",""EN.530.646.01.FA16"",""EN.530.646.01.FA17"",""EN.530.646.01.SP18"",""EN.530.646.01.FA18"",""EN.530.646.01.SP19"",""EN.530.646.01.FA19"",""EN.530.646.01.SP20"",""EN.530.646.01.FA20"",""EN.530.646.01.SP21"",""EN.530.646.03.FA21"",""EN.530.646.02.FA21"",""EN.530.646.01.FA21"",""EN.530.646.04.FA21"",""EN.530.646.01.SP22"",""EN.530.646.03.FA22"",""EN.530.646.01.FA22"",""EN.530.646.04.FA22"",""EN.530.646.02.FA22"",""EN.530.646.01.SP23"",""EN.530.646.03.FA23"",""EN.530.646.01.FA23"",""EN.530.646.04.FA23"",""EN.530.646.02.FA23"",""EN.530.646.01.SP24"",""EN.530.646.02.FA24"",""EN.530.646.04.FA24"",""EN.530.646.01.FA24"",""EN.530.646.03.FA24"",""EN.530.646.01.SP25""]",,2025-09-23 21:57:09.46272+00,2025-09-28 20:20:18.346352+00
